dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8835872291680703,0.9071536120587991,0.023566382890728765,0.5882210000436316,69.00756300001376,69.59578400005739,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8435827701031352,0.849650262038133,0.006067491934997782,0.6097600000884995,60.122163000187356,60.731923000275856,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8009149314642102,0.8129275372500484,0.012012605785838182,0.6251610000163055,80.07957199993143,80.70473299994774,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.6974801138118732,0.7020596059122255,0.004579492100352245,0.7022199999937584,88.61023999997997,89.31245999997373,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9667044640353876,1.0,0.03329553596461243,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9498204232256142,1.0,0.05017957677438578,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.934581358507137,1.0,0.06541864149286303,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9143708036608496,1.0,0.08562919633915045,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.902914289648216,1.0,0.09708571035178404,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8835872291680703,1.0,0.11641277083192969,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8435827701031352,1.0,0.1564172298968648,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8009149314642102,1.0,0.19908506853578978,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.6974801138118732,1.0,0.30251988618812675,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,1.0,1.0,0.0,0.0025800000003073364,0.0,0.0025800000003073364,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9667044640353876,1.0,0.03329553596461243,0.0009599998520570807,0.0,0.0009599998520570807,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9498204232256142,1.0,0.05017957677438578,0.0006289999419095693,0.0,0.0006289999419095693,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.934581358507137,1.0,0.06541864149286303,0.00047100002120714635,0.0,0.00047100002120714635,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9143708036608496,1.0,0.08562919633915045,0.0004290000106266234,0.0,0.0004290000106266234,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.902914289648216,1.0,0.09708571035178404,0.0005910001164011192,0.0,0.0005910001164011192,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.8835872291680703,1.0,0.11641277083192969,0.00046999980440887157,0.0,0.00046999980440887157,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.8435827701031352,1.0,0.1564172298968648,0.00044000012167089153,0.0,0.00044000012167089153,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.8009149314642102,1.0,0.19908506853578978,0.0009699999736767495,0.0,0.0009699999736767495,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.6974801138118732,1.0,0.30251988618812675,0.0005899998996028444,0.0,0.0005899998996028444,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,1.0,1.0,0.0,0.0025690001166367438,0.0,0.0025690001166367438,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.9667044640353876,1.0,0.03329553596461243,0.0009200000476994319,0.0,0.0009200000476994319,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.9498204232256142,1.0,0.05017957677438578,0.0005509998572961194,0.0,0.0005509998572961194,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.934581358507137,1.0,0.06541864149286303,0.0005510000846697949,0.0,0.0005510000846697949,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.9143708036608496,1.0,0.08562919633915045,0.0004599999101628782,0.0,0.0004599999101628782,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.902914289648216,1.0,0.09708571035178404,0.0004500000159168849,0.0,0.0004500000159168849,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.8835872291680703,1.0,0.11641277083192969,0.0003999998625658918,0.0,0.0003999998625658918,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.8435827701031352,1.0,0.1564172298968648,0.0005099998361401958,0.0,0.0005099998361401958,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.8009149314642102,1.0,0.19908506853578978,0.0006299999313341687,0.0,0.0006299999313341687,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_medium_35_40,single_window_only_diagnostic,medium_35_40,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,prediction_only,0.0,0.6974801138118732,1.0,0.30251988618812675,0.0004500000159168849,0.0,0.0004500000159168849,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,1.0,1.0025518216978193,0.002551821697819312,0.3292899998541543,2.073229999950854,2.4025199998050084,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.9667044640353876,0.9791113263753745,0.01240686233998689,0.28698999994958285,1.7595099998288788,2.0464999997784616,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.9498204232256142,0.9637396459586489,0.013919222733034697,0.26994999984708556,1.753890000145475,2.0238399999925605,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.934581358507137,0.9503350639827527,0.01575370547561572,0.21756999990429904,1.7488900000444119,1.966459999948711,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.9143708036608496,0.9271711924907738,0.012800388829924292,0.21302999994077254,1.6323099998771795,1.845339999817952,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.902914289648216,0.9222133545624085,0.019299064914192532,0.20869000013590266,1.668240000071819,1.8769300002077216,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.8835872291680703,0.9020135312621518,0.01842630209408147,0.22519000003740075,1.6545609998956934,1.8797509999330941,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.8435827701031352,0.8574294899482845,0.013846719845149291,0.2200799999627634,1.7243400000097608,1.9444199999725242,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.8009149314642102,0.812352062920179,0.011437131455968808,0.2090600000883569,1.945579999983238,2.154640000071595,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,measurement_update,1.0,0.6974801138118732,0.7008686964068327,0.003388582594959444,0.24312000005011214,1.699358999985634,1.9424790000357461,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,1.0,1.0009261541991932,0.0009261541991931743,0.4425399999945512,2.9706790001000627,3.413219000094614,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9667044640353876,0.9762579508157827,0.009553486780395137,0.43570000002546294,2.907450000066092,3.343150000091555,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9498204232256142,0.9631385248918157,0.01331810166620151,0.531319999936386,2.916270000014265,3.447589999950651,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.934581358507137,0.949344242910335,0.014762884403198062,0.45627899999090005,2.846410000074684,3.302689000065584,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_narrow_36_385,single_window_only_diagnostic,narrow_36_385,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9143708036608496,0.9268810110269623,0.012510207366112747,0.4558699999961391,2.819360000103188,3.2752300000993273,1959.23828125,3,0.00829349880057938
