scenario,scenario_description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell51,very_narrow_335_340,XGBoost,8,0.0016907305524385232,0.06451203875002212
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell51,very_narrow_335_340,LightGBM,8,0.006772814699513603,0.016104524312135382
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell51,very_narrow_335_340,CatBoost,8,0.007169907565369344,0.015212604474278798
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,Ridge,8,0.022377231904930996,0.007567652586943724
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,ExtraTrees,8,0.004381715785316017,0.03864760162719842
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,RandomForest,8,0.004618442987112179,0.036666648564588566
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,HistGB,8,0.007124047319918808,0.023770610620584755
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,XGBoost,8,0.0042925108162366705,0.03945075628986297
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,LightGBM,8,0.007505002000500996,0.022564013565762733
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,full_27_36,CatBoost,8,0.008714305970715451,0.019432757907745842
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,Ridge,8,0.01126194153785796,0.015036753800729451
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,ExtraTrees,8,0.005013773024357774,0.03377553272006782
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,RandomForest,8,0.004553042945423566,0.037193328217439106
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,HistGB,8,0.006886134630886165,0.024591872763021553
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,XGBoost,8,0.005362911974651191,0.03157666536842181
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,LightGBM,8,0.007255769686704642,0.02333907586814108
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,medium_32_35,CatBoost,8,0.009513866306284268,0.017799599988351657
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,Ridge,8,0.009449670591571091,0.017920520270448822
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,ExtraTrees,8,0.005526992463124653,0.03063924681060836
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,RandomForest,8,0.005715689071413444,0.029627730654588055
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,HistGB,8,0.007598607566726276,0.0222860528383553
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,XGBoost,8,0.00677728060127463,0.024986857219707767
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,LightGBM,8,0.008133264086931585,0.020821036003522187
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,narrow_33_345,CatBoost,8,0.009073506023528865,0.018663458812591124
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,Ridge,8,0.006972420161721569,0.02428754231490271
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,ExtraTrees,8,0.0034931926202146327,0.04847791869001622
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,RandomForest,8,0.003683576795885624,0.045972363887193904
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,HistGB,8,0.0061723701215828704,0.027435638968244472
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,XGBoost,8,0.0043009160867227315,0.03937365794620168
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,LightGBM,8,0.006373754193909314,0.0265687884644899
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,paper_335_350,CatBoost,8,0.007499164760758922,0.022581577039201967
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,Ridge,8,0.007301028927197284,0.023194396616581778
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,ExtraTrees,8,0.003839494817181016,0.044105477308620536
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,RandomForest,8,0.00353007117712796,0.04797147263573485
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,HistGB,8,0.006105116732588665,0.027737866879417344
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,XGBoost,8,0.005101390629186168,0.03319543100019809
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,LightGBM,8,0.006223412749856311,0.02721062016788534
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell52,very_narrow_335_340,CatBoost,8,0.006633232114293014,0.025529475582630013
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,Ridge,8,0.02010226409031498,0.008416405383879442
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,ExtraTrees,8,0.00517447471748949,0.032696760570206644
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,RandomForest,8,0.004773620847636111,0.03544239034858112
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,HistGB,8,0.007618677225474157,0.022207091966742025
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,XGBoost,8,0.004900357075838686,0.03452575802252343
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,LightGBM,8,0.00782970628114826,0.02160855921296997
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,full_27_36,CatBoost,8,0.010518841119123044,0.016084350464316912
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,Ridge,8,0.0099771286192169,0.016957656332054327
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,ExtraTrees,8,0.004270798183486495,0.03961519239757311
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,RandomForest,8,0.004028779946429144,0.04199496378109888
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,HistGB,8,0.007294261668854306,0.023194760979956937
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,XGBoost,8,0.004269791587263761,0.039624531591026316
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,LightGBM,8,0.007079322222342863,0.023898989702443314
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,medium_32_35,CatBoost,8,0.008310934382908666,0.020357360137059955
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,narrow_33_345,Ridge,8,0.008806942289213969,0.01921083279730672
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,narrow_33_345,ExtraTrees,8,0.0049109180535758246,0.034451510190371175
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,narrow_33_345,RandomForest,8,0.005007479008243502,0.033787171095817206
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,narrow_33_345,HistGB,8,0.007613510070039276,0.022222163509851286
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",False,Cell53,narrow_33_345,XGBoost,8,0.005956023491851935,0.028406302300583705
